province,age_group,residence,sex,population,source,country_iso3
Tehran,75-79 Age Group,Total,Female,70905,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,75-79 Age Group,Urban,Both,137972,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,75-79 Age Group,Urban,Male,70597,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,75-79 Age Group,Urban,Female,67375,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,75-79 Age Group,Rural,Both,7480,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,75-79 Age Group,Rural,Male,3950,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,75-79 Age Group,Rural,Female,3530,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Total,Both,88190,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Total,Male,39925,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Total,Female,48265,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Urban,Both,83838,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Urban,Male,37779,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Urban,Female,46059,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Rural,Both,4351,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Rural,Male,2146,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Rural,Female,2205,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Unsettled,Both,1,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,80-84 Age Group,Unsettled,Female,1,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Total,Both,42785,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Total,Male,19719,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Total,Female,23066,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Urban,Both,40886,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Urban,Male,18772,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Urban,Female,22114,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Rural,Both,1899,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Rural,Male,947,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,85-89 Age Group,Rural,Female,952,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Total,Both,10382,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Total,Male,5073,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Total,Female,5309,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Urban,Both,9744,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Urban,Male,4730,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Urban,Female,5014,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Rural,Both,638,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Rural,Male,343,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,90-94 Age Group,Rural,Female,295,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Total,Both,2509,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Total,Male,1256,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Total,Female,1253,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Urban,Both,2354,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Urban,Male,1165,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Urban,Female,1189,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Rural,Both,155,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Rural,Male,91,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,95-99 Age Group,Rural,Female,64,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Total,Both,1514,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Total,Male,788,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Total,Female,726,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Urban,Both,1373,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Urban,Male,708,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Urban,Female,665,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Rural,Both,141,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Rural,Male,80,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,100+ Age Group,Rural,Female,61,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Total,Both,18493,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Total,Male,12171,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Total,Female,6322,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Urban,Both,17819,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Urban,Male,11699,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Urban,Female,6120,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Rural,Both,672,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Rural,Male,470,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Rural,Female,202,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Unsettled,Both,2,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
Tehran,Not Declared,Unsettled,Male,2,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Total,Both,3080576,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Total,Male,1555127,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Total,Female,1525449,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Urban,Both,1932544,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Urban,Male,971505,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Urban,Female,961039,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Rural,Both,1148032,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Rural,Male,583622,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,All Age Groups,Rural,Female,564410,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Total,Both,275189,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Total,Male,141287,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Total,Female,133902,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Urban,Both,162601,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Urban,Male,83370,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Urban,Female,79231,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Rural,Both,112588,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Rural,Male,57917,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,0-4 Age Group,Rural,Female,54671,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Total,Both,250614,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Total,Male,129071,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Total,Female,121543,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Urban,Both,147821,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Urban,Male,76230,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Urban,Female,71591,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Rural,Both,102793,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Rural,Male,52841,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,5-9 Age Group,Rural,Female,49952,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Total,Both,253403,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Total,Male,129054,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Total,Female,124349,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Urban,Both,155340,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Urban,Male,79164,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Urban,Female,76176,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Rural,Both,98063,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Rural,Male,49890,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,10-14 Age Group,Rural,Female,48173,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,15-19 Age Group,Total,Both,298525,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
West Azerbaijan,15-19 Age Group,Total,Male,151547,"SCI, 2011 National Population and Housing Census, provincial tables (Iran Data Portal mirror)",IRN
