sector_table,indicator_label_fa_source,year_sh,month_fa,month_western,value
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Ordibehesht1403,May2024,68.2
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Khordad1403,June2024,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Tir1403,July2024,62.5
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Mordad1403,August2024,65.0
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Shahrivar1403,September2024,43.8
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Mehr1403,October2024,67.9
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Aban1403,November2024,38.5
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Azar1403,December2024,45.8
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Dey1403,January2025,45.8
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Bahman1403,February2025,46.9
3-23-PMI – Wearing Apparel and Leather Industries,Stocks of Finished Goods,1403,Esfand1403,March2025,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Farvardin1403,April2024,38.9
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Ordibehesht1403,May2024,36.4
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Khordad1403,June2024,37.5
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Tir1403,July2024,33.3
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Mordad1403,August2024,30.0
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Shahrivar1403,September2024,43.8
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Mehr1403,October2024,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Aban1403,November2024,46.2
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Azar1403,December2024,37.5
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Dey1403,January2025,54.2
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Bahman1403,February2025,40.6
3-23-PMI – Wearing Apparel and Leather Industries,Export of goods,1403,Esfand1403,March2025,33.3
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Farvardin1403,April2024,83.3
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Ordibehesht1403,May2024,72.7
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Khordad1403,June2024,43.8
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Tir1403,July2024,45.8
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Mordad1403,August2024,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Shahrivar1403,September2024,46.9
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Mehr1403,October2024,53.6
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Aban1403,November2024,76.9
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Azar1403,December2024,66.7
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Dey1403,January2025,79.2
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Bahman1403,February2025,78.1
3-23-PMI – Wearing Apparel and Leather Industries,Output Prices,1403,Esfand1403,March2025,76.7
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Farvardin1403,April2024,22.2
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Ordibehesht1403,May2024,63.6
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Khordad1403,June2024,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Tir1403,July2024,37.5
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Mordad1403,August2024,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Shahrivar1403,September2024,59.4
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Mehr1403,October2024,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Aban1403,November2024,65.4
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Azar1403,December2024,45.8
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Dey1403,January2025,58.3
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Bahman1403,February2025,53.1
3-23-PMI – Wearing Apparel and Leather Industries,Energy Consumption,1403,Esfand1403,March2025,36.7
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Farvardin1403,April2024,11.1
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Ordibehesht1403,May2024,63.6
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Khordad1403,June2024,43.8
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Tir1403,July2024,20.8
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Mordad1403,August2024,40.0
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Shahrivar1403,September2024,62.5
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Mehr1403,October2024,57.1
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Aban1403,November2024,46.2
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Azar1403,December2024,41.7
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Dey1403,January2025,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Bahman1403,February2025,37.5
3-23-PMI – Wearing Apparel and Leather Industries,Quantity of Purchases,1403,Esfand1403,March2025,26.7
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Farvardin1403,April2024,66.7
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Ordibehesht1403,May2024,63.6
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Khordad1403,June2024,43.8
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Tir1403,July2024,50.0
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Mordad1403,August2024,55.0
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Shahrivar1403,September2024,71.9
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Mehr1403,October2024,60.7
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Aban1403,November2024,65.4
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Azar1403,December2024,33.3
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Dey1403,January2025,62.5
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Bahman1403,February2025,34.4
3-23-PMI – Wearing Apparel and Leather Industries,Business expectations,1403,Esfand1403,March2025,26.7
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Farvardin1403,April2024,16.1
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Ordibehesht1403,May2024,52.5
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Khordad1403,June2024,44.2
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Tir1403,July2024,47.5
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Mordad1403,August2024,39.5
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Shahrivar1403,September2024,41.1
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Mehr1403,October2024,47.9
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Aban1403,November2024,46.1
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Azar1403,December2024,42.5
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Dey1403,January2025,50.0
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Bahman1403,February2025,44.6
3-24- PMI – Other Manufacturing Industries,Total PMI index,1403,Esfand1403,March2025,50.0
3-24- PMI – Other Manufacturing Industries,Output,1403,Farvardin1403,April2024,7.1
3-24- PMI – Other Manufacturing Industries,Output,1403,Ordibehesht1403,May2024,57.1
3-24- PMI – Other Manufacturing Industries,Output,1403,Khordad1403,June2024,50.0
3-24- PMI – Other Manufacturing Industries,Output,1403,Tir1403,July2024,57.1
3-24- PMI – Other Manufacturing Industries,Output,1403,Mordad1403,August2024,50.0
3-24- PMI – Other Manufacturing Industries,Output,1403,Shahrivar1403,September2024,57.1
3-24- PMI – Other Manufacturing Industries,Output,1403,Mehr1403,October2024,57.1
3-24- PMI – Other Manufacturing Industries,Output,1403,Aban1403,November2024,50.0
3-24- PMI – Other Manufacturing Industries,Output,1403,Azar1403,December2024,58.3
3-24- PMI – Other Manufacturing Industries,Output,1403,Dey1403,January2025,58.3
3-24- PMI – Other Manufacturing Industries,Output,1403,Bahman1403,February2025,66.7
3-24- PMI – Other Manufacturing Industries,Output,1403,Esfand1403,March2025,58.3
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Farvardin1403,April2024,7.1
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Ordibehesht1403,May2024,64.3
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Khordad1403,June2024,33.3
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Tir1403,July2024,57.1
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Mordad1403,August2024,20.0
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Shahrivar1403,September2024,35.7
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Mehr1403,October2024,42.9
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Aban1403,November2024,42.9
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Azar1403,December2024,33.3
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Dey1403,January2025,58.3
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Bahman1403,February2025,25.0
3-24- PMI – Other Manufacturing Industries,New Orders,1403,Esfand1403,March2025,50.0
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Farvardin1403,April2024,28.6
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Ordibehesht1403,May2024,35.7
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Khordad1403,June2024,50.0
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Tir1403,July2024,35.7
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Mordad1403,August2024,40.0
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Shahrivar1403,September2024,50.0
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Mehr1403,October2024,42.9
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Aban1403,November2024,57.1
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Azar1403,December2024,41.7
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Dey1403,January2025,41.7
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Bahman1403,February2025,58.3
3-24- PMI – Other Manufacturing Industries,Suppliers ‘Delivery Times,1403,Esfand1403,March2025,58.3
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Farvardin1403,April2024,35.7
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Ordibehesht1403,May2024,35.7
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Khordad1403,June2024,58.3
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Tir1403,July2024,35.7
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Mordad1403,August2024,30.0
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Shahrivar1403,September2024,14.3
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Mehr1403,October2024,42.9
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Aban1403,November2024,35.7
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Azar1403,December2024,50.0
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Dey1403,January2025,33.3
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Bahman1403,February2025,50.0
3-24- PMI – Other Manufacturing Industries,Raw Materials Inventories,1403,Esfand1403,March2025,50.0
3-24- PMI – Other Manufacturing Industries,Employment,1403,Farvardin1403,April2024,21.4
3-24- PMI – Other Manufacturing Industries,Employment,1403,Ordibehesht1403,May2024,50.0
3-24- PMI – Other Manufacturing Industries,Employment,1403,Khordad1403,June2024,41.7
3-24- PMI – Other Manufacturing Industries,Employment,1403,Tir1403,July2024,35.7
3-24- PMI – Other Manufacturing Industries,Employment,1403,Mordad1403,August2024,60.0
3-24- PMI – Other Manufacturing Industries,Employment,1403,Shahrivar1403,September2024,35.7
3-24- PMI – Other Manufacturing Industries,Employment,1403,Mehr1403,October2024,50.0
3-24- PMI – Other Manufacturing Industries,Employment,1403,Aban1403,November2024,42.9
3-24- PMI – Other Manufacturing Industries,Employment,1403,Azar1403,December2024,33.3
3-24- PMI – Other Manufacturing Industries,Employment,1403,Dey1403,January2025,41.7
3-24- PMI – Other Manufacturing Industries,Employment,1403,Bahman1403,February2025,33.3
3-24- PMI – Other Manufacturing Industries,Employment,1403,Esfand1403,March2025,33.3
3-24- PMI – Other Manufacturing Industries,Input price,1403,Farvardin1403,April2024,64.3
3-24- PMI – Other Manufacturing Industries,Input price,1403,Ordibehesht1403,May2024,71.4
3-24- PMI – Other Manufacturing Industries,Input price,1403,Khordad1403,June2024,66.7
3-24- PMI – Other Manufacturing Industries,Input price,1403,Tir1403,July2024,57.1
3-24- PMI – Other Manufacturing Industries,Input price,1403,Mordad1403,August2024,60.0
3-24- PMI – Other Manufacturing Industries,Input price,1403,Shahrivar1403,September2024,64.3
3-24- PMI – Other Manufacturing Industries,Input price,1403,Mehr1403,October2024,57.1
3-24- PMI – Other Manufacturing Industries,Input price,1403,Aban1403,November2024,71.4
3-24- PMI – Other Manufacturing Industries,Input price,1403,Azar1403,December2024,75.0
3-24- PMI – Other Manufacturing Industries,Input price,1403,Dey1403,January2025,66.7
3-24- PMI – Other Manufacturing Industries,Input price,1403,Bahman1403,February2025,66.7
3-24- PMI – Other Manufacturing Industries,Input price,1403,Esfand1403,March2025,58.3
3-24- PMI – Other Manufacturing Industries,Stocks of Finished Goods,1403,Farvardin1403,April2024,42.9
3-24- PMI – Other Manufacturing Industries,Stocks of Finished Goods,1403,Ordibehesht1403,May2024,35.7
3-24- PMI – Other Manufacturing Industries,Stocks of Finished Goods,1403,Khordad1403,June2024,41.7
3-24- PMI – Other Manufacturing Industries,Stocks of Finished Goods,1403,Tir1403,July2024,21.4
3-24- PMI – Other Manufacturing Industries,Stocks of Finished Goods,1403,Mordad1403,August2024,60.0
3-24- PMI – Other Manufacturing Industries,Stocks of Finished Goods,1403,Shahrivar1403,September2024,50.0
