"ref_area","source","indicator","sex","time","obs_value","obs_status","note_indicator","note_source"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2011",292.212,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2011",303.688,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_T","2010",294.188,"B","T30:78_I11:264","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_M","2010",290.83,"B","T30:78_I11:264","R1:3513_T2:85"
"SLV","BX:461","EAR_EMTA_SEX_NB","SEX_F","2010",299.892,"B","T30:78_I11:264","R1:3513_T2:85"
"SOM","BB:16925","EAR_EMTA_SEX_NB","SEX_T","2022",247.087,,"T30:405","R1:3513"
"SOM","BB:16925","EAR_EMTA_SEX_NB","SEX_M","2022",268.986,,"T30:405","R1:3513"
"SOM","BB:16925","EAR_EMTA_SEX_NB","SEX_F","2022",162.397,,"T30:405","R1:3513"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2024",1073.296,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2024",1162.722,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2024",977.602,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2023",890.488,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2023",953.739,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2023",818.69,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2022",782.931,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2022",830.695,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2022",728.188,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2021",753.913,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2021",820.206,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2021",677.611,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2020",690.411,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2020",744.824,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2020",627.247,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2019",865.306,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2019",931.573,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2019",789.054,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2018",768.782,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2018",829.539,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2018",698.145,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2017",763.622,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2017",812.465,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2017",709.731,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2016",733.784,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2016",780.602,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2016",682.5,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2015",731.397,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2015",771.371,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2015",687.755,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2014",749.956,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2014",777.454,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2014",718.065,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_T","2013",537.263,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_M","2013",558.954,,"T30:394","R1:3513_T2:85"
"SRB","BB:6644","EAR_EMTA_SEX_NB","SEX_F","2013",511.953,,"T30:394","R1:3513_T2:85"
"SRB","DA:3105","EAR_EMTA_SEX_NB","SEX_T","2008",45674,,"T30:203","S4:34"
"SRB","DA:3105","EAR_EMTA_SEX_NB","SEX_T","2007",38744,,"T30:203","S4:34"
"SRB","DA:3105","EAR_EMTA_SEX_NB","SEX_T","2006",31745,,"T30:203","S4:34"
"SRB","DA:3105","EAR_EMTA_SEX_NB","SEX_T","2005",25514,,"T30:203","S4:34"
"SRB","DA:3105","EAR_EMTA_SEX_NB","SEX_T","2004",20555,,"T30:203","S4:34"
"STP","BB:16233","EAR_EMTA_SEX_NB","SEX_T","2017",2577498.649,,"T30:41","R1:3513_T2:79"
"STP","BB:16233","EAR_EMTA_SEX_NB","SEX_M","2017",2400261.85,,"T30:41","R1:3513_T2:79"
"STP","BB:16233","EAR_EMTA_SEX_NB","SEX_F","2017",2752444.649,,"T30:41","R1:3513_T2:79"
"SUR","BB:15691","EAR_EMTA_SEX_NB","SEX_T","2016",2310.033,,"T30:102","R1:3513"
"SUR","BB:15691","EAR_EMTA_SEX_NB","SEX_M","2016",2403.406,,"T30:102","R1:3513"
"SUR","BB:15691","EAR_EMTA_SEX_NB","SEX_F","2016",2182.415,,"T30:102","R1:3513"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2024",1336.415,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2024",1454.523,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2024",1211.297,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2023",1293.46,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2023",1372.153,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2023",1210.77,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2022",1281.814,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2022",1400.27,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2022",1155.45,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2021",1332.586,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2021",1455.086,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2021",1191.928,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2020",1351.013,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2020",1487.284,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2020",1204.126,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2019",1287.938,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2019",1416.079,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2019",1148.37,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2018",1139.425,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2018",1232.636,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2018",1039.542,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2017",1079.203,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2017",1175.717,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2017",975.473,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2016",1083.932,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2016",1202.298,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2016",956.13,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2015",1086.339,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2015",1196.071,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2015",968.984,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2014",1063.539,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2014",1185.024,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2014",936.199,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2013",935.266,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2013",1045.373,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2013",821.515,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2012",970.216,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2012",1080.408,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2012",856.687,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2011",898.328,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2011",999.162,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2011",792.876,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2010",923.697,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2010",1026.107,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2010",816.024,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2009",883.251,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2009",987.485,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2009",773.189,,"T30:204","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2008",726.922,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2008",821.024,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2008",629.813,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2007",610.223,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2007",687.042,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2007",528.756,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2006",390.847,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2006",440.092,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2006",339.576,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_T","2005",354.367,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_M","2005",403.972,,"T30:341","R1:3513_T2:85"
"SVK","BB:560","EAR_EMTA_SEX_NB","SEX_F","2005",304.204,,"T30:341","R1:3513_T2:85"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","2004",15825,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","2003",14365,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","2002",13511,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","2001",12365,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","2000",11430,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1999",10728,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1998",10003,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1997",9226,"B","T30:341_I11:264","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1996",8154,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1995",7195,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1994",6285,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1993",5372,,"T30:341","S6:49"
"SVK","DA:5912","EAR_EMTA_SEX_NB","SEX_T","1992",4538,,"T30:341","S6:49"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2024",3053.058,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2024",3293.045,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2024",2790.827,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2023",2762.815,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2023",2976.045,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2023",2534.43,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2022",2633.521,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2022",2815.758,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2022",2434.51,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2021",2443.081,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2021",2626.851,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2021",2243.881,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2020",2295.388,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2020",2471.075,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2020",2104.617,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2019",2187.969,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2019",2332.108,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2019",2031.514,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2018",2093.595,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2018",2216.899,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2018",1959.395,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2017",2052.266,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2017",2174.759,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2017",1914.452,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2016",2023.05,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2016",2151.639,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2016",1876.969,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2015",2040.241,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2015",2156.086,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2015",1905.843,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2014",1989.283,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2014",2090.056,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2014",1873.761,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2013",1976.194,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2013",2088.227,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2013",1854.476,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2012",1963.002,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2012",2044.12,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2012",1873.357,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2011",1884.161,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2011",1955.921,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2011",1803.977,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2010",1863.089,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2010",1955.415,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2010",1759.852,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2009",1801.389,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2009",1903.392,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2009",1685.048,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2008",1699.122,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2008",1775.479,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2008",1612.594,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2007",1590.637,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2007",1655.874,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2007",1515.231,,"T30:205","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2006",1247.473,,"T30:342","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2006",1293.584,,"T30:342","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2006",1194.464,,"T30:342","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_T","2005",1217.367,,"T30:342","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_M","2005",1285.575,,"T30:342","R1:3513_T2:85"
"SVN","BB:445","EAR_EMTA_SEX_NB","SEX_F","2005",1140.591,,"T30:342","R1:3513_T2:85"
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","2004",267571,,"T30:342",
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","2003",253200,,"T30:342",
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","2002",235436,,"T30:342",
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","2001",214561,,"T30:342",
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","2000",191669,,"T30:342",
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","1999",173245,,"T30:342",
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","1998",158069,,"T30:342",
"SVN","DA:5911","EAR_EMTA_SEX_NB","SEX_T","1997",144251,,"T30:342",
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2024",3987.2,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2024",4317.909,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2024",3640.55,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2023",4156.317,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2023",4472.458,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2023",3813.727,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2022",4210.861,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2022",4577.584,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2022",3813.801,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2021",3947.131,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2021",4324.846,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2021",3543.726,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2020",3705.021,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2020",4107.605,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2020",3293.937,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2019",3732.821,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2019",4089.821,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2019",3359.929,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2018",3882.14,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2018",4305.337,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2018",3452.251,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2017",3794.309,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2017",4233.715,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2017",3344.772,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2016",3758.657,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2016",4255.44,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2016",3259.626,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2015",3663.803,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2015",4160.947,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2015",3165.767,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2014",3729.411,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2014",4225.329,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2014",3233.555,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2013",3719.624,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2013",4227.907,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2013",3217.014,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2012",3496.859,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2012",3990.314,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2012",3005.019,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2011",3129.247,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2011",3576.071,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_F","2011",2680.566,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_T","2010",2804.145,,"T30:395","R1:3513_T2:85"
"SWE","BB:3063","EAR_EMTA_SEX_NB","SEX_M","2010",3210.511,,"T30:395","R1:3513_T2:85"
