country_iso3,country_name,indicator_id,indicator_label,year,date,value,unit,source_dataset,source_file
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2015,2015-01-01,21519.33050572648,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2015,2015-01-01,80262.39,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2016,2016-01-01,21937.16129674135,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2016,2016-01-01,81350.1,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2017,2017-01-01,23278.99665955572,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2017,2017-01-01,82412.15,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2018,2018-01-01,23650.489423952156,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2018,2018-01-01,83534.74,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2019,2019-01-01,23497.50335772699,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2019,2019-01-01,84737.37,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2020,2020-01-01,23721.88049784061,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2020,2020-01-01,85564.44,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2021,2021-01-01,26175.930475549758,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2021,2021-01-01,86346.36,thousands,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2022,2022-01-01,27361.987659454844,2011 international $,maddison-project,mpd2023_web.xlsx
TUR,Turkey,maddison.pop,Population (thousands),2022,2022-01-01,87201.13,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1,0001-01-01,680.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1000,1000-01-01,1300.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1500,1500-01-01,2000.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1600,1600-01-01,1500.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1650,1650-01-01,897.0,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1700,1700-01-01,1000.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1720,1720-01-01,1768.9856000000002,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1775,1775-01-01,2419.0,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1800,1800-01-01,2545.4880000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1801,1801-01-01,2591.7696,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1802,1802-01-01,2635.48,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1803,1803-01-01,2590.4840000000004,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1804,1804-01-01,2587.9128,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1805,1805-01-01,2643.1936,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1806,1806-01-01,2690.7608,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1807,1807-01-01,2717.7584,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1808,1808-01-01,2526.204,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1809,1809-01-01,2652.1928000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1810,1810-01-01,2725.472,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1811,1811-01-01,2780.7528,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1812,1812-01-01,2731.9,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1813,1813-01-01,2762.7544000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1814,1814-01-01,2815.464,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1815,1815-01-01,2803.8936000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1816,1816-01-01,2690.7608,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1817,1817-01-01,2688.1896,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1818,1818-01-01,2694.6176,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1819,1819-01-01,2690.7608,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1820,1820-01-01,2674.0480000000002,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1820,1820-01-01,9981.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1821,1821-01-01,2715.1872000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1821,1821-01-01,10299.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1822,1822-01-01,2791.0376,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1822,1822-01-01,10626.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1823,1823-01-01,2760.1832,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1823,1823-01-01,10951.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1824,1824-01-01,2836.0336,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1824,1824-01-01,11277.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1825,1825-01-01,2897.7424,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1825,1825-01-01,11602.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1826,1826-01-01,2918.3120000000004,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1826,1826-01-01,11928.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1827,1827-01-01,2929.8824,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1827,1827-01-01,12251.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1828,1828-01-01,2929.8824,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1828,1828-01-01,12581.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1829,1829-01-01,2833.4624000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1829,1829-01-01,12906.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1830,1830-01-01,3039.1584000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1830,1830-01-01,13240.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1831,1831-01-01,3225.5704,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1831,1831-01-01,13659.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1832,1832-01-01,3342.5600000000004,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1832,1832-01-01,14078.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1833,1833-01-01,3459.5496000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1833,1833-01-01,14496.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1834,1834-01-01,3294.9928,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1834,1834-01-01,14915.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1835,1835-01-01,3419.6960000000004,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1835,1835-01-01,15334.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1836,1836-01-01,3469.8344,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1836,1836-01-01,15753.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1837,1837-01-01,3360.5584000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1837,1837-01-01,16171.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1838,1838-01-01,3329.704,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1838,1838-01-01,16591.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1839,1839-01-01,3491.6896,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1839,1839-01-01,17009.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1840,1840-01-01,3319.4192000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1840,1840-01-01,17444.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1841,1841-01-01,3252.568,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1841,1841-01-01,18056.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1842,1842-01-01,3222.9992,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1842,1842-01-01,18667.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1843,1843-01-01,3274.4232,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1843,1843-01-01,19279.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1844,1844-01-01,3453.1216000000004,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1844,1844-01-01,19890.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1845,1845-01-01,3505.8312,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1845,1845-01-01,20503.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1846,1846-01-01,3526.4008000000003,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1846,1846-01-01,21114.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1847,1847-01-01,3618.9640000000004,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1847,1847-01-01,21726.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1848,1848-01-01,3712.8128,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1848,1848-01-01,22337.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1849,1849-01-01,3616.3928,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1849,1849-01-01,22950.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1850,1850-01-01,3631.82,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1850,1850-01-01,23580.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1851,1851-01-01,3778.3784,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1851,1851-01-01,24405.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1852,1852-01-01,3971.2184,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1852,1852-01-01,25231.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1853,1853-01-01,4242.4800000000005,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1853,1853-01-01,26157.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1854,1854-01-01,4254.0504,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1854,1854-01-01,26882.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1855,1855-01-01,4161.4872000000005,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1855,1855-01-01,27708.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1856,1856-01-01,4247.6224,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1856,1856-01-01,28535.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1857,1857-01-01,4156.3448,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1857,1857-01-01,29360.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1858,1858-01-01,4176.914400000001,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1858,1858-01-01,30186.0,thousands,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1859,1859-01-01,4288.7616,2011 international $,maddison-project,mpd2023_web.xlsx
USA,United States,maddison.pop,Population (thousands),1859,1859-01-01,31012.0,thousands,maddison-project,mpd2023_web.xlsx
