chart_id,title,category,primary_source,alt_sources,n_unit_variants_merged,underlying_codes,status
faostat__Sweet potatoes__consumption,Sweet potatoes — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Sweet potatoes,new
"faostat__Sweeteners, Other__consumption","Sweeteners, Other — Per-Capita Food Consumption",Food Consumption,faostat-fbs+fbsh,,,"Sweeteners, Other",new
faostat__Tea (including mate)__consumption,Tea (including mate) — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Tea (including mate),new
faostat__Tomatoes and products__consumption,Tomatoes and products — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Tomatoes and products,new
faostat__Treenuts__consumption,Treenuts — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Treenuts,new
faostat__Vegetable Oils__consumption,Vegetable Oils — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Vegetable Oils,new
faostat__Vegetables__consumption,Vegetables — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Vegetables,new
"faostat__Vegetables, other__consumption","Vegetables, other — Per-Capita Food Consumption",Food Consumption,faostat-fbs+fbsh,,,"Vegetables, other",new
faostat__Vegetal Products__consumption,Vegetal Products — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Vegetal Products,new
faostat__Wheat and products__consumption,Wheat and products — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Wheat and products,new
faostat__Wine__consumption,Wine — Per-Capita Food Consumption,Food Consumption,faostat-fbs+fbsh,,,Wine,new
faostat__Agriculture__price,Agriculture — Producer Price,Agriculture Prices,faostat-pp+pa,,,Agriculture,new
"faostat__Almonds, in shell__price","Almonds, in shell — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Almonds, in shell",new
"faostat__Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw__price","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",new
faostat__Apples__price,Apples — Producer Price,Agriculture Prices,faostat-pp+pa,,,Apples,new
faostat__Apricots__price,Apricots — Producer Price,Agriculture Prices,faostat-pp+pa,,,Apricots,new
faostat__Artichokes__price,Artichokes — Producer Price,Agriculture Prices,faostat-pp+pa,,,Artichokes,new
faostat__Asparagus__price,Asparagus — Producer Price,Agriculture Prices,faostat-pp+pa,,,Asparagus,new
faostat__Bananas__price,Bananas — Producer Price,Agriculture Prices,faostat-pp+pa,,,Bananas,new
faostat__Barley__price,Barley — Producer Price,Agriculture Prices,faostat-pp+pa,,,Barley,new
"faostat__Beans, dry__price","Beans, dry — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Beans, dry",new
"faostat__Broad beans and horse beans, green__price","Broad beans and horse beans, green — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Broad beans and horse beans, green",new
faostat__Cabbages__price,Cabbages — Producer Price,Agriculture Prices,faostat-pp+pa,,,Cabbages,new
faostat__Cantaloupes and other melons__price,Cantaloupes and other melons — Producer Price,Agriculture Prices,faostat-pp+pa,,,Cantaloupes and other melons,new
faostat__Carrots and turnips__price,Carrots and turnips — Producer Price,Agriculture Prices,faostat-pp+pa,,,Carrots and turnips,new
faostat__Cauliflowers and broccoli__price,Cauliflowers and broccoli — Producer Price,Agriculture Prices,faostat-pp+pa,,,Cauliflowers and broccoli,new
faostat__Cereals n.e.c.__price,Cereals n.e.c. — Producer Price,Agriculture Prices,faostat-pp+pa,,,Cereals n.e.c.,new
"faostat__Cereals, primary__price","Cereals, primary — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Cereals, primary",new
faostat__Cherries__price,Cherries — Producer Price,Agriculture Prices,faostat-pp+pa,,,Cherries,new
"faostat__Chick peas, dry__price","Chick peas, dry — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Chick peas, dry",new
"faostat__Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw__price","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",new
"faostat__Chillies and peppers, green (Capsicum spp. and Pimenta spp.)__price","Chillies and peppers, green (Capsicum spp. and Pimenta spp.) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",new
"faostat__Citrus Fruit, Total__price","Citrus Fruit, Total — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Citrus Fruit, Total",new
"faostat__Coarse Grain, Total__price","Coarse Grain, Total — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Coarse Grain, Total",new
"faostat__Cotton lint, ginned__price","Cotton lint, ginned — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Cotton lint, ginned",new
faostat__Cotton seed__price,Cotton seed — Producer Price,Agriculture Prices,faostat-pp+pa,,,Cotton seed,new
faostat__Cucumbers and gherkins__price,Cucumbers and gherkins — Producer Price,Agriculture Prices,faostat-pp+pa,,,Cucumbers and gherkins,new
faostat__Dates__price,Dates — Producer Price,Agriculture Prices,faostat-pp+pa,,,Dates,new
faostat__Eggplants (aubergines)__price,Eggplants (aubergines) — Producer Price,Agriculture Prices,faostat-pp+pa,,,Eggplants (aubergines),new
faostat__Eggs Primary__price,Eggs Primary — Producer Price,Agriculture Prices,faostat-pp+pa,,,Eggs Primary,new
faostat__Fibre Crops Primary__price,Fibre Crops Primary — Producer Price,Agriculture Prices,faostat-pp+pa,,,Fibre Crops Primary,new
faostat__Figs__price,Figs — Producer Price,Agriculture Prices,faostat-pp+pa,,,Figs,new
faostat__Fruit Primary__price,Fruit Primary — Producer Price,Agriculture Prices,faostat-pp+pa,,,Fruit Primary,new
"faostat__Fruit excl Melons, Total__price","Fruit excl Melons, Total — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Fruit excl Melons, Total",new
"faostat__Game meat, fresh, chilled or frozen__price","Game meat, fresh, chilled or frozen — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Game meat, fresh, chilled or frozen",new
faostat__Grapes__price,Grapes — Producer Price,Agriculture Prices,faostat-pp+pa,,,Grapes,new
faostat__Green garlic__price,Green garlic — Producer Price,Agriculture Prices,faostat-pp+pa,,,Green garlic,new
"faostat__Groundnuts, excluding shelled__price","Groundnuts, excluding shelled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Groundnuts, excluding shelled",new
"faostat__Hazelnuts, in shell__price","Hazelnuts, in shell — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Hazelnuts, in shell",new
"faostat__Hen eggs in shell, fresh__price","Hen eggs in shell, fresh — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Hen eggs in shell, fresh",new
"faostat__Jute, raw or retted__price","Jute, raw or retted — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Jute, raw or retted",new
faostat__Kiwi fruit__price,Kiwi fruit — Producer Price,Agriculture Prices,faostat-pp+pa,,,Kiwi fruit,new
faostat__Leeks and other alliaceous vegetables__price,Leeks and other alliaceous vegetables — Producer Price,Agriculture Prices,faostat-pp+pa,,,Leeks and other alliaceous vegetables,new
faostat__Lemons and limes__price,Lemons and limes — Producer Price,Agriculture Prices,faostat-pp+pa,,,Lemons and limes,new
"faostat__Lentils, dry__price","Lentils, dry — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Lentils, dry",new
faostat__Lettuce and chicory__price,Lettuce and chicory — Producer Price,Agriculture Prices,faostat-pp+pa,,,Lettuce and chicory,new
faostat__Linseed__price,Linseed — Producer Price,Agriculture Prices,faostat-pp+pa,,,Linseed,new
faostat__Livestock__price,Livestock — Producer Price,Agriculture Prices,faostat-pp+pa,,,Livestock,new
faostat__Maize (corn)__price,Maize (corn) — Producer Price,Agriculture Prices,faostat-pp+pa,,,Maize (corn),new
"faostat__Mangoes, guavas and mangosteens__price","Mangoes, guavas and mangosteens — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Mangoes, guavas and mangosteens",new
"faostat__Meat of buffalo, fresh or chilled__price","Meat of buffalo, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of buffalo, fresh or chilled",new
"faostat__Meat of buffalo, fresh or chilled (biological)__price","Meat of buffalo, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of buffalo, fresh or chilled (biological)",new
"faostat__Meat of camels, fresh or chilled__price","Meat of camels, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of camels, fresh or chilled",new
"faostat__Meat of camels, fresh or chilled (biological)__price","Meat of camels, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of camels, fresh or chilled (biological)",new
"faostat__Meat of cattle with the bone, fresh or chilled__price","Meat of cattle with the bone, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of cattle with the bone, fresh or chilled",new
"faostat__Meat of cattle with the bone, fresh or chilled (biological)__price","Meat of cattle with the bone, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of cattle with the bone, fresh or chilled (biological)",new
"faostat__Meat of chickens, fresh or chilled__price","Meat of chickens, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of chickens, fresh or chilled",new
"faostat__Meat of chickens, fresh or chilled (biological)__price","Meat of chickens, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of chickens, fresh or chilled (biological)",new
"faostat__Meat of ducks, fresh or chilled__price","Meat of ducks, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of ducks, fresh or chilled",new
"faostat__Meat of ducks, fresh or chilled (biological)__price","Meat of ducks, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of ducks, fresh or chilled (biological)",new
"faostat__Meat of geese, fresh or chilled__price","Meat of geese, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of geese, fresh or chilled",new
"faostat__Meat of geese, fresh or chilled (biological)__price","Meat of geese, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of geese, fresh or chilled (biological)",new
"faostat__Meat of goat, fresh or chilled__price","Meat of goat, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of goat, fresh or chilled",new
"faostat__Meat of goat, fresh or chilled (biological)__price","Meat of goat, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of goat, fresh or chilled (biological)",new
"faostat__Meat of sheep, fresh or chilled__price","Meat of sheep, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of sheep, fresh or chilled",new
"faostat__Meat of sheep, fresh or chilled (biological)__price","Meat of sheep, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of sheep, fresh or chilled (biological)",new
"faostat__Meat of turkeys, fresh or chilled__price","Meat of turkeys, fresh or chilled — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of turkeys, fresh or chilled",new
"faostat__Meat of turkeys, fresh or chilled (biological)__price","Meat of turkeys, fresh or chilled (biological) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat of turkeys, fresh or chilled (biological)",new
"faostat__Meat, Total__price","Meat, Total — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Meat, Total",new
"faostat__Milk, Total__price","Milk, Total — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Milk, Total",new
faostat__Millet__price,Millet — Producer Price,Agriculture Prices,faostat-pp+pa,,,Millet,new
faostat__Mushrooms and truffles__price,Mushrooms and truffles — Producer Price,Agriculture Prices,faostat-pp+pa,,,Mushrooms and truffles,new
faostat__Natural honey__price,Natural honey — Producer Price,Agriculture Prices,faostat-pp+pa,,,Natural honey,new
"faostat__Oilcrops, Oil Equivalent__price","Oilcrops, Oil Equivalent — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Oilcrops, Oil Equivalent",new
faostat__Olives__price,Olives — Producer Price,Agriculture Prices,faostat-pp+pa,,,Olives,new
"faostat__Onions and shallots, dry (excluding dehydrated)__price","Onions and shallots, dry (excluding dehydrated) — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Onions and shallots, dry (excluding dehydrated)",new
faostat__Oranges__price,Oranges — Producer Price,Agriculture Prices,faostat-pp+pa,,,Oranges,new
"faostat__Other beans, green__price","Other beans, green — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Other beans, green",new
faostat__Other berries and fruits of the genus vaccinium n.e.c.__price,Other berries and fruits of the genus vaccinium n.e.c. — Producer Price,Agriculture Prices,faostat-pp+pa,,,Other berries and fruits of the genus vaccinium n.e.c.,new
"faostat__Other citrus fruit, n.e.c.__price","Other citrus fruit, n.e.c. — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Other citrus fruit, n.e.c.",new
"faostat__Other fruits, n.e.c.__price","Other fruits, n.e.c. — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Other fruits, n.e.c.",new
"faostat__Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.__price","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c. — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",new
faostat__Other pulses n.e.c.__price,Other pulses n.e.c. — Producer Price,Agriculture Prices,faostat-pp+pa,,,Other pulses n.e.c.,new
"faostat__Other stimulant, spice and aromatic crops, n.e.c.__price","Other stimulant, spice and aromatic crops, n.e.c. — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Other stimulant, spice and aromatic crops, n.e.c.",new
faostat__Other stone fruits__price,Other stone fruits — Producer Price,Agriculture Prices,faostat-pp+pa,,,Other stone fruits,new
"faostat__Other vegetables, fresh n.e.c.__price","Other vegetables, fresh n.e.c. — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Other vegetables, fresh n.e.c.",new
faostat__Papayas__price,Papayas — Producer Price,Agriculture Prices,faostat-pp+pa,,,Papayas,new
faostat__Peaches and nectarines__price,Peaches and nectarines — Producer Price,Agriculture Prices,faostat-pp+pa,,,Peaches and nectarines,new
faostat__Pears__price,Pears — Producer Price,Agriculture Prices,faostat-pp+pa,,,Pears,new
"faostat__Peas, green__price","Peas, green — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Peas, green",new
faostat__Persimmons__price,Persimmons — Producer Price,Agriculture Prices,faostat-pp+pa,,,Persimmons,new
"faostat__Pistachios, in shell__price","Pistachios, in shell — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Pistachios, in shell",new
faostat__Plums and sloes__price,Plums and sloes — Producer Price,Agriculture Prices,faostat-pp+pa,,,Plums and sloes,new
faostat__Pomelos and grapefruits__price,Pomelos and grapefruits — Producer Price,Agriculture Prices,faostat-pp+pa,,,Pomelos and grapefruits,new
faostat__Potatoes__price,Potatoes — Producer Price,Agriculture Prices,faostat-pp+pa,,,Potatoes,new
"faostat__Pulses, Total__price","Pulses, Total — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Pulses, Total",new
"faostat__Pumpkins, squash and gourds__price","Pumpkins, squash and gourds — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Pumpkins, squash and gourds",new
faostat__Quinces__price,Quinces — Producer Price,Agriculture Prices,faostat-pp+pa,,,Quinces,new
faostat__Rape or colza seed__price,Rape or colza seed — Producer Price,Agriculture Prices,faostat-pp+pa,,,Rape or colza seed,new
faostat__Raspberries__price,Raspberries — Producer Price,Agriculture Prices,faostat-pp+pa,,,Raspberries,new
faostat__Raw milk of buffalo__price,Raw milk of buffalo — Producer Price,Agriculture Prices,faostat-pp+pa,,,Raw milk of buffalo,new
faostat__Raw milk of cattle__price,Raw milk of cattle — Producer Price,Agriculture Prices,faostat-pp+pa,,,Raw milk of cattle,new
faostat__Raw milk of goats__price,Raw milk of goats — Producer Price,Agriculture Prices,faostat-pp+pa,,,Raw milk of goats,new
faostat__Raw milk of sheep__price,Raw milk of sheep — Producer Price,Agriculture Prices,faostat-pp+pa,,,Raw milk of sheep,new
faostat__Rice__price,Rice — Producer Price,Agriculture Prices,faostat-pp+pa,,,Rice,new
"faostat__Roots and Tubers, Total__price","Roots and Tubers, Total — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Roots and Tubers, Total",new
faostat__Safflower seed__price,Safflower seed — Producer Price,Agriculture Prices,faostat-pp+pa,,,Safflower seed,new
"faostat__Seed cotton, unginned__price","Seed cotton, unginned — Producer Price",Agriculture Prices,faostat-pp+pa,,,"Seed cotton, unginned",new
