law_id,importance,domains,why,year,title_fa,path
d1b9c2624436,minor,customs_trade,Governs customs duties/commercial profit collection and guarantee-letter extensions on imports.,1979,لايحه قانوني راجع به نحوه  تأمين حقوق  گمركي  و سود بازرگاني و تمديد ضمانتنامه هاي وصولي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_نحوه__تأمين_حقوق__گمركي__و_سود_بازرگاني_و_تمديد_ضمانتنامه_هاي_وصولي_4979275756316007477.txt
a45891d9fc0d,minor,customs_trade,Cancels a cabinet decree imposing asphalt duty on assembled cars — removes a tariff/duty instrument.,1971,منتفي بودن تصويبنامه هيأت وزيران راجع بوصول عوارض اسفالت از اتومبيل هاي مونتاژ در ايران,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/_منتفي_بودن_تصويبنامه_هيأت_وزيران_راجع_بوصول_عوارض_اسفالت_از_اتومبيل_هاي_مونتاژ_در_ايران_1764759161615583225.txt
63c34bcd3c2b,minor,agriculture,Forgives government claims for grazing fees/fines on livestock — an agricultural subsidy-like debt relief.,1970,قانون بخشودگي كليه مطالبات دولت بابت حق مرتع و جرائم چراي دام,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_بخشودگي_كليه_مطالبات_دولت_بابت_حق_مرتع_و_جرائم_چراي_دام_13565493942537829353.txt
589198c710d5,moderate,banking_money,"Amends implementing bylaw of anti-money-laundering law, affecting banking sector compliance/controls.",2016,اصلاح آيين نامه اجرايي قانون مبارزه با پولشويي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_قانون_مبارزه_با_پولشويي_3450755386264979081.txt
6bd25b965aba,moderate,banking_money,Amends bylaw governing monetary and banking operations in free trade-industrial zones.,2009,اصلاح آيين نامه اجرايي عمليات پولي و بانكي در مناطق آزاد تجاري - صنعتي جمهوري اسلامي ايران,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_عمليات_پولي_و_بانكي_در_مناطق_آزاد_تجاري_-_صنعتي_جمهوري_اسلامي_ايران_18361546808555312702.txt
4d7d6955ca60,moderate,industry|banking_money,Implementing bylaw for a law on removing production obstacles and improving the financial system — a real credit/financial instrument for industry.,2015,آيين نامه اجرايي ماده  25  قانون رفع موانع توليد رقابت پذير و ارتقاي نظام مالي كشور,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__25__قانون_رفع_موانع_توليد_رقابت_پذير_و_ارتقاي_نظام_مالي_كشور_3038032540139124197.txt
073fb60a6b5f,minor,housing|prices,Amends pricing rules for sale of organizational (government) housing units.,2001,اصلاح ماده  6  ضوابط قيمت گذاري خانه هاي ...  نامه اجرايي قانون فروش خانه هاي سازماني,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_ماده__6__ضوابط_قيمت_گذاري_خانه_هاي_...__نامه_اجرايي_قانون_فروش_خانه_هاي_سازماني_15805351544582380076.txt
49be8c376c72,minor,customs_trade,"Amends bylaw for free trade-industrial zones, which carry tariff/customs exemptions.",2008,الحاق متني به عنوان تبصره   3   به ماده  ... طق آزاد تجاري- صنعتي جمهوري اسلامي ايران,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/الحاق_متني_به_عنوان_تبصره___3___به_ماده__..._طق_آزاد_تجاري-_صنعتي_جمهوري_اسلامي_ايران_8688986045875018240.txt
7cded2fcb3dd,minor,customs_trade,Amends bylaw on use of facilities in free trade-industrial zones (customs/trade instrument).,2021,اصلاح ماده  9  آيين نامه نحوه استفاده از ... ق آزاد تجاري - صنعتي جمهوري اسلامي ايران,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_ماده__9__آيين_نامه_نحوه_استفاده_از_..._ق_آزاد_تجاري_-_صنعتي_جمهوري_اسلامي_ايران_15240990807741419244.txt
a83c8d5e39a5,moderate,agriculture|prices,Amends guaranteed purchase price law for basic agricultural crops (خريد تضميني).,2005,قانون الحاق دو تبصره به قانون تضمين خريد محصولات اساسي كشاورزي مصوب 1368,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_الحاق_دو_تبصره_به_قانون_تضمين_خريد_محصولات_اساسي_كشاورزي_مصوب_1368_15301054077704825672.txt
94f94b971675,minor,agriculture,Extends deadlines under the land reform (اصلاحات ارضي) implementing bylaw.,1970,قانون تمديد مهلت هاي مقرر در ماده 40 آئي ... الحاق هشت ماده به آئين نامه اصلاحات ارضي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تمديد_مهلت_هاي_مقرر_در_ماده_40_آئي_..._الحاق_هشت_ماده_به_آئين_نامه_اصلاحات_ارضي_683063940144159286.txt
1c6b3aff586a,minor,agriculture,Extends farmers' debt repayment deadline under land reform laws.,1988,قانون تمديد مهلت تاديه بدهي كشاورزان از بابت قوانين مربوط به اصلاحات ارضي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تمديد_مهلت_تاديه_بدهي_كشاورزان_از_بابت_قوانين_مربوط_به_اصلاحات_ارضي_7099468055348107823.txt
f0fe0bad7e21,minor,agriculture,Raises loan amounts for tobacco and tea growers.,1980,لايحه قانوني راجع به افزايش رقم وامهاي پ ... ي با توتونكاران و چايكاران مصوب سال 1347,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_افزايش_رقم_وامهاي_پ_..._ي_با_توتونكاران_و_چايكاران_مصوب_سال_1347_1043129882921658815.txt
9bb24e6626e5,moderate,banking_money,"Converts Bank Sepah into a joint-stock company, restructuring a major state bank.",1955,قانون مربوط به تبديل وضع بانك سپه بصورت شركت سهامي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مربوط_به_تبديل_وضع_بانك_سپه_بصورت_شركت_سهامي_17663943816658752003.txt
f637e23fbcde,moderate,banking_money|customs_trade,"Authorizes creation of Iran's Foreign Trade Bank, a trade-finance institution.",1959,قانون راجع باجازه تشكيل بانك تجارت خارجي ايران,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_باجازه_تشكيل_بانك_تجارت_خارجي_ايران_14181803847141098221.txt
42a32547c3e1,minor,customs_trade,Authorizes payment of export bonuses for goods exported in 1381.,2003,قانون اجازه پرداخت جايزه صادراتي كالاهاي صادر شده در سال 1381 از محل اعتبارات سال 1382,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_پرداخت_جايزه_صادراتي_كالاهاي_صادر_شده_در_سال_1381_از_محل_اعتبارات_سال_1382_13781969966099015710.txt
fe2fd0def617,moderate,customs_trade,Sets financing mechanism for customs duties and commercial profit collection guarantees.,1979,لايحه قانوني نحوه تأمين حقوق گمركي و سود بازرگاني و تمديد ضمانتنامه هاي وصولي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_نحوه_تأمين_حقوق_گمركي_و_سود_بازرگاني_و_تمديد_ضمانتنامه_هاي_وصولي_11535680867721397269.txt
ac959fa553db,moderate,customs_trade,"Amends note to the customs tariff implementation law, affecting tariff rates.",1951,اصلاح تبصره چهار قانون اصلاح و اجراي تعرفه گمركي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اصلاح_تبصره_چهار_قانون_اصلاح_و_اجراي_تعرفه_گمركي_15268531429268576551.txt
cd7946432814,minor,customs_trade,Grants customs duty exemption for goods used/sold on Kish Island.,1980,لايحه قانوني معافيت از حقوق و عوارض گمرك ... تفاده و مصرف و فروش وارد جزيره كيش ميشود,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_معافيت_از_حقوق_و_عوارض_گمرك_..._تفاده_و_مصرف_و_فروش_وارد_جزيره_كيش_ميشود_8534908861124794455.txt
3157cfd3922c,minor,customs_trade,Customs duty exemption for army consumption goods.,1979,لايحه قانوني معافيت كالاهاي مورد مصرف ارتش جهموري اسلامي ازحقوق گمركي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_معافيت_كالاهاي_مورد_مصرف_ارتش_جهموري_اسلامي_ازحقوق_گمركي_12855192729080590216.txt
2118900c6424,minor,customs_trade,Exempts imperial army consumption goods from customs inspection/appraisal.,1968,قانون معافيت كالاهاي مصرفي ارتش شاهنشاهي از بازرسي گمركي و ارزيابي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_معافيت_كالاهاي_مصرفي_ارتش_شاهنشاهي_از_بازرسي_گمركي_و_ارزيابي_3771387244896163946.txt
62128a067994,minor,customs_trade,Customs duty and commercial profit exemption for clearance of 200 vehicles/devices.,1980,لايحه قانوني راجع به ترخيص دويست دستگاه  ... افيت از پرداخت حقوق گمركي و سود بازرگاني,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_ترخيص_دويست_دستگاه__..._افيت_از_پرداخت_حقوق_گمركي_و_سود_بازرگاني_1480575893005540359.txt
1d271a1392dd,moderate,housing,Governs administration of the Housing Foundation and transactions of housing units.,1981,قانون راجع به نحوه اداره بنياد مسكن و معاملات واحدهاي مسكوني,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_به_نحوه_اداره_بنياد_مسكن_و_معاملات_واحدهاي_مسكوني_13675556679387930938.txt
56f7ebec0807,minor,privatization|industry,Authorizes granting concessions/leasehold rights for roadside rest/service complexes.,1998,قانون اجازه واگذاري امتياز سرقفلي و مشار ... و مسافر و مجتمع هاي خدمات رفاهي بين راهي,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_واگذاري_امتياز_سرقفلي_و_مشار_..._و_مسافر_و_مجتمع_هاي_خدمات_رفاهي_بين_راهي_14628963984460214196.txt
51646530223f,moderate,industry,Authorizes loans/credit facilities for National Iranian Steel Company.,1972,قانون اجازه اخذ وام و اعتبارات بشركت ملي ذوب آهن ايران,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_اخذ_وام_و_اعتبارات_بشركت_ملي_ذوب_آهن_ايران_873522168964021665.txt
d32e4eb7f627,moderate,oil_gas,Authorizes exchange of a supplementary agreement to the 1954 oil and gas sale contract.,1967,قانون اجازه مبادله قرارداد الحاقي دوم به قرارداد فروش نفت و گاز مصوب آبانماه 1333,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_مبادله_قرارداد_الحاقي_دوم_به_قرارداد_فروش_نفت_و_گاز_مصوب_آبانماه_1333_8515810486956605425.txt
