date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,10.15,10.15
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.31,0.31
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.49,1.49
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.4,2.4
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.75,2.75
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.15,3.15
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1.3,1.3
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.3,1.3
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.63,0.63
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.4,0.4
2024-12-15,Sucre,Libertador,Tunapuy,9024,10.57,-63.11,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2.42,2.42
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.77,0.77
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.83,0.83
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.56,0.56
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.51,1.51
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.32,1.32
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.97,5.97
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.63,0.63
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.42,1.42
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.89,7.89
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,3.84,3.84
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.14,5.14
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,12.94,12.94
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,9.34,9.34
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,miscellaneous food,"Beverage mix powder (fortified, Nutrisoy)",1265,KG,actual,Retail,USD,6.89,6.89
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.32,0.32
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.54,1.54
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.37,2.37
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.97,2.97
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.66,3.66
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.7,0.7
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1,1
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.35,1.35
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.8,0.8
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.65,0.65
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.59,0.59
2024-12-15,Sucre,Sucre,Cumaná,9025,10.43,-64.18,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2.18,2.18
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.3,0.3
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.8,0.8
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.78,0.78
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,0.5,0.5
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.24,1.24
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,6.33,6.33
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.64,0.64
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.43,1.43
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.83,7.83
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,7.7,7.7
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.44,5.44
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,16,16
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.71,7.71
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.3,0.3
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.45,1.45
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.32,2.32
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.57,2.57
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.78,2.78
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.11,3.11
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.4,0.4
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,vegetables and fruits,Onions,173,KG,actual,Retail,USD,0.6,0.6
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.6,0.6
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.45,0.45
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.3,0.3
2024-12-15,Trujillo,Bocono,Boconó,8279,9.25,-70.27,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.29,1.29
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.81,0.81
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.65,0.65
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,0.89,0.89
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.25,1.25
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.92,5.92
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.55,0.55
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.3,1.3
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,8.09,8.09
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,5.69,5.69
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.36,5.36
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,16.78,16.78
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.28,0.28
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.47,1.47
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.38,2.38
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.54,2.54
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.39,2.39
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.1,3.1
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.44,0.44
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.21,1.21
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.35,0.35
2024-12-15,Trujillo,Motatan,Motatán,8289,9.39,-70.59,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.68,1.68
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.78,0.78
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.59,0.59
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,0.57,0.57
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.22,1.22
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.73,5.73
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.57,0.57
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.38,1.38
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.95,7.95
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,5.68,5.68
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.37,5.37
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,15.4,15.4
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.7,7.7
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.23,0.23
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.45,1.45
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.41,2.41
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.51,2.51
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.28,2.28
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.69,2.69
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.71,0.71
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.18,1.18
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.31,0.31
2024-12-15,Trujillo,Pampanito,Pampanito,8291,9.41,-70.49,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2.23,2.23
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.55,0.55
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.73,0.73
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.64,0.64
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.26,1.26
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.25,1.25
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.87,5.87
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.6,0.6
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.2,1.2
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,8.45,8.45
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,7.8,7.8
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.43,5.43
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,17.79,17.79
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,8.16,8.16
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.27,0.27
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.45,1.45
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.31,2.31
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.58,2.58
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.59,2.59
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.93,2.93
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.55,0.55
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.85,0.85
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.77,1.77
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.26,1.26
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.49,0.49
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.33,0.33
2024-12-15,Trujillo,Trujillo,"Trujillo, Trujillo",8297,9.37,-70.44,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.83,1.83
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.45,0.45
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.66,0.66
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.49,0.49
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.05,1.05
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.02,1.02
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.47,5.47
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.55,0.55
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.38,1.38
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,5.31,5.31
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,5.31,5.31
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.7,4.7
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,14.81,14.81
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.22,7.22
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.32,0.32
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.34,1.34
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.15,2.15
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.2,2.2
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.57,2.57
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.35,3.35
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.75,0.75
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.88,0.88
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.21,1.21
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.1,1.1
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.43,0.43
2024-12-15,Yaracuy,Bruzual,Chivacoa,8300,10.16,-68.9,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.91,1.91
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.74,0.74
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.49,0.49
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,0.98,0.98
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.11,1.11
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.86,5.86
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.58,0.58
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.25,1.25
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.42,7.42
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,4.33,4.33
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.53,4.53
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,15.43,15.43
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.3,0.3
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.4,1.4
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.26,2.26
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.42,2.42
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.89,2.89
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.12,3.12
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.52,0.52
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.76,0.76
2024-12-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.36,1.36
