date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Other,58,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Other,32.04,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports -- Total,181,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1965/66,1966,Trade,Geographic distribution of nonoil exports (percent) -- Total,100.0,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Federal Republic of Germany,59,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Federal Republic of Germany,16.57,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- France,12,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- France,3.37,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Italy,9,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Italy,2.53,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Netherlands,4,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Netherlands,1.12,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Belgium,5,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Belgium,1.4,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- United States,33,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- United States,9.27,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- United Kingdom,10,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- United Kingdom,2.81,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Japan,20,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Japan,5.62,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- U.S.S.R.,67,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- U.S.S.R.,18.82,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Czechoslovakia,14,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Czechoslovakia,3.93,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Romania,10,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Romania,2.81,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Switzerland,9,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Switzerland,2.53,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Other,104,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Other,29.22,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports -- Total,356,million USD,"Figure 39. Based on customs statistics, which differ from those in Iran's balance of payments.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
1971/72 (provisional),1972,Trade,Geographic distribution of nonoil exports (percent) -- Total,100.0,percent of total,Figure 39.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.42 (printed p.34)"
n/a,1972,Foreign investment,"Total foreign investment in Iran, possibly approaching",1.5,billion USD,Not known precisely.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
n/a,1972,Foreign investment,"United States investment in Iran's petroleum industry, estimated",500,million USD,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
early 1972,1972,Foreign investment,"Japanese investment in Iran, valued",4.1,million USD,Investment commitments could boost this to over $600 million during the next few years.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
4 years to March 1972,1972,Balance of Payments,Capital inflows (per balance of payments) growth,tripled,"qualitative (ratio, no base value printed)",,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
1946-71,1971,Foreign investment,"US governmental loans and credits to Iran, cumulative",2.6,billion USD,Bulk of US assistance during the period; includes about $600 million under the USAID program (terminated Dec 1967) and almost $2 billion in other loans and grants.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
1946-71,1971,Foreign investment,US assistance to Iran -- military share,"56 (1,457 million USD)",percent (and million USD),,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
1946-71,1971,Foreign investment,US assistance to Iran -- economic share,"44 (1,131 million USD)",percent (and million USD),,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
1957-71,1971,Foreign investment,World Bank loans to Iran for development,610,million USD,"About 25% for industrial projects, about 27% for road construction.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
Fifth Plan (considered),1978,Foreign investment,Additional World Bank loans to Iran under consideration,200,million USD (about),,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)"
