date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1987 scenario ($15/bbl),1987,Balance of Payments (Net),Trade balance -- Iraq,0.7,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Trade balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($15/bbl),1987,Trade,Exports (f.o.b.) -- Iraq,10.2,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports (f.o.b.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($15/bbl),1987,Trade,Exports -- Oil -- Iraq,9.6,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Oil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($15/bbl),1987,Trade,Exports -- Nonoil -- Iraq,0.6,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Nonoil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($15/bbl),1987,Trade,Imports (c.i.f.) -- Iraq,9.5,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Imports (c.i.f.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($15/bbl),1987,Trade,Net services and transfers -- Iraq,-2.8,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Net services and transfers'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($15/bbl),1987,Balance of Payments (Net),Current account balance -- Iraq,-2.1,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Current account balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($15/bbl),1987,Foreign aid,Arab financial aid -- Iraq,2.3,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($15/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Arab financial aid'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Balance of Payments (Net),Trade balance -- Iraq,-2.5,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Trade balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Trade,Exports (f.o.b.) -- Iraq,7.0,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports (f.o.b.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Trade,Exports -- Oil -- Iraq,6.4,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Oil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Trade,Exports -- Nonoil -- Iraq,0.6,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Exports -- Nonoil'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Trade,Imports (c.i.f.) -- Iraq,9.5,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Imports (c.i.f.)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Trade,Net services and transfers -- Iraq,-2.8,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Net services and transfers'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Balance of Payments (Net),Current account balance -- Iraq,-5.3,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Current account balance'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1987 scenario ($10/bbl),1987,Foreign aid,Arab financial aid -- Iraq,2.3,USD billion,"Table 3 'Iraq: Current Account Balance, 1984-87', column '1987 scenario ($10/bbl)' (1987 scenarios assume average oil exports of 1.75 million b/d), row 'Arab financial aid'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 3 ""Iraq: Current Account Balance, 1984-87"" (billion US$), May 1987, PDF p.18"
1986-11,1986,Foreign aid,UK credit rolled over into 1987 for Iraq (pharmaceuticals/medical/capital equipment),300000000,USD (about),"The United Kingdom agreed in November 1986 to roll over into 1987 about $300 million in unused credits to finance the purchase of British pharmaceuticals, medical supplies, and capital equipment by Iraq.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.18"
1987,1987,Foreign aid,"US Commodity Credit Corporation loan guarantee ceiling for Iraq agricultural exports, 1987",700000000,USD (up to),The US Commodity Credit Corporation will guarantee payment on up to $700 million in loans to finance agricultural exports to Iraq -- up from about $600 million last year.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.18"
prior year (1986),1986,Foreign aid,"US CCC loan guarantee ceiling for Iraq agricultural exports, prior year",600000000,USD (about),"The prior year's (1986) US CCC guarantee ceiling for Iraq agricultural-export loans was about $600 million, versus up to $700 million for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.18"
1987,1987,Foreign exchange,"Foreign exchange requirements, total -- Iraq",16.35,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange requirements, total'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Trade,Foreign exchange requirements -- food and agricultural imports -- Iraq,2.0,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange requirements -- food and agricultural imports'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Trade,Foreign exchange requirements -- nonfood civilian imports -- Iraq,3.0,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange requirements -- nonfood civilian imports'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Military expenditure,Foreign exchange requirements -- military imports -- Iraq,4.5,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange requirements -- military imports'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,External debt,Foreign exchange requirements -- principal payments due on foreign debt -- Iraq,4.0,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange requirements -- principal payments due on foreign debt'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,External debt,Foreign exchange requirements -- interest payments due on foreign debt -- Iraq,1.5,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange requirements -- interest payments due on foreign debt'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Balance of Payments (misc),Foreign exchange requirements -- invisibles (foreign worker remittances + oil pipeline transit fees) -- Iraq,1.35,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange requirements -- invisibles (foreign worker remittances + oil pipeline transit fees)'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Foreign exchange,"Foreign exchange revenues, total -- Iraq",12.5,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange revenues, total'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Oil production & trade,Foreign exchange revenues -- oil exports -- Iraq,9.6,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange revenues -- oil exports'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Trade,Foreign exchange revenues -- nonoil exports -- Iraq,0.6,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange revenues -- nonoil exports'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Foreign aid,Foreign exchange revenues -- Arab financial aid -- Iraq,2.3,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Foreign exchange revenues -- Arab financial aid'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1987,1987,Foreign exchange,Financial gap -- Iraq,3.85,USD billion,"Table 4 'Iraq: Foreign Payments, 1987', row 'Financial gap'.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 4 ""Iraq: Foreign Payments, 1987"" (billion US$), May 1987, PDF p.19-20"
1986,1986,Military expenditure,"Iraq foreign-exchange cost of the war, monthly average 1986",375000000,USD/month (about),"The foreign exchange cost of the war in 1986 averaged about $375 million per month, or $4.5 billion for the year.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.19"
1986,1986,Military expenditure,"Iraq foreign-exchange cost of the war, annual total 1986",4500000000,USD,The foreign exchange cost of the Iran-Iraq war to Iraq in 1986 totaled about $4.5 billion for the year (about $375 million/month).,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.19"
1986,1986,Trade,"Iraq food and agricultural raw material imports, 1986",2-2.5,USD billion,"On the basis of Iraqi and OECD trade statistics, Iraq imported about $2-2.5 billion of food -- mainly wheat, rice, meat, and dairy products -- and agricultural raw materials in 1986.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.19"
1987,1987,Prices,"Iraq inflation estimate, 1987",20-25,percent,"Shortages probably will drive Iraqi inflation to 20 to 25 percent during 1987, from about 15 percent in 1986.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.20"
1986,1986,Prices,"Iraq inflation, 1986",15,percent (about),"Iraqi inflation was about 15 percent in 1986, the baseline for the 1987 estimate of 20-25 percent.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.20"
1987,1987,Oil production & trade,Iraq 1987 import plan base-case oil price assumption,15,USD/barrel,"Iraq is basing its 1987 import plan on a $15-per-barrel oil price, with contingency plans using a $12-per-barrel price.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.20"
1987,1987,Oil production & trade,Iraq 1987 import plan contingency oil price assumption,12,USD/barrel,Iraq's contingency plans for the 1987 import plan use a $12-per-barrel oil price.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.20"
1983,1983,Trade,"Iran foreign trade share -- Islamic countries, 1983",10.0,percent,"Figure 12 pie chart, 1983 panel: Islamic countries accounted for 10.0 percent of Iran's foreign trade (East Bloc / Non-Islamic LDCs / West segment values not legibly printed on the rendered scan and are left blank per the no-guessing rule).",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Figure 12 ""Iran: Share of Foreign Trade, 1983 and January-June 1986"" (percent, pie chart; source: Iranian Ministry of Commerce), May 1987, PDF p.22"
1986 (Jan-Jun),1986,Trade,"Iran foreign trade share -- Islamic countries, January-June 1986",16.0,percent,"Figure 12 pie chart, Jan-Jun 1986 panel: Islamic countries' share of Iran's foreign trade rose to 16.0 percent (East Bloc / Non-Islamic LDCs / West segment values not legibly printed on the rendered scan and are left blank per the no-guessing rule).",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Figure 12 ""Iran: Share of Foreign Trade, 1983 and January-June 1986"" (percent, pie chart; source: Iranian Ministry of Commerce), May 1987, PDF p.22"
1986-12,1986,Oil production & trade,"Iraq OPEC-assigned quota rejected by Baghdad, Dec 1986",1.46,million barrels/day,"Baghdad refused in December 1986 to accept its OPEC-assigned quota of 1.46 million b/d, insisting instead on a quota equal to Iran's 2.25 million b/d.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.25"
1986-12,1986,Oil production & trade,Iraq's demanded OPEC quota (claimed parity with Iran),2.25,million barrels/day,Baghdad's insistence on a quota equal to Iran's -- 2.25 million b/d -- has drawn increasing criticism from other OPEC members.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.25"
1985 vs 1986 Q3,1986,Trade,"Decline in Japan/W.Germany/UK/Italy/France exports to Iran+Iraq, Q3 1986 vs Q3 1985",30,percent (about),"Import cuts imposed by Iran and Iraq cut exports from Japan, West Germany, the UK, Italy, and France (together about half of all Iran+Iraq imports in 1985) by about 30 percent in Q3 1986 versus Q3 1985.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.26"
